"id"	"knockdown_method"	"target"	"cell"	"cell_type"	"platform"	"rep"	"sign"	"target_expr"	"pct_ko"	"pct_ko_threshold"
"GSM1715440"	"siRNA"	"MSX1"	"human-dental-pulp-cells"	"OS-si-MSX1-2"	"GPL17077"	"k1"	-1	-0.563887865216228	NA	"No"
"GSM1715441"	"siRNA"	"MSX1"	"human-dental-pulp-cells"	"OS-si-MSX1-3"	"GPL17077"	"k2"	-1	-0.543245680928549	NA	"No"
"GSM1715442"	"siRNA"	"MSX1"	"human-dental-pulp-cells"	"OS-si-MSX1-4"	"GPL17077"	"k3"	-1	-0.470798532549711	NA	"No"
"GSM2476187"	"siRNA"	"KLF4"	"HCE"	"siKLF4-replicate-1-HCE-[siKLF4-siKLF7-differentiation]"	"GPL16686"	"k1"	-1	-0.468756939038942	NA	"No"
"GSM2476188"	"siRNA"	"KLF4"	"HCE"	"siKLF4-replicate-2-HCE-[siKLF4-siKLF7-differentiation]"	"GPL16686"	"k2"	-1	-0.686787608947148	NA	"No"
"GSM468605"	"siRNA"	"EGR3"	"human-umbilical-vein-endothelial-cells"	"Egr-3-siRNA--1-VEGF-0h--1"	"GPL570"	"k1"	-1	-0.141643059490085	NA	"No"
"GSM468606"	"siRNA"	"EGR3"	"human-umbilical-vein-endothelial-cells"	"Egr-3-siRNA--2-VEGF-0h--1"	"GPL570"	"k1"	-1	-0.160410764872521	NA	"No"
"GSM468607"	"siRNA"	"EGR3"	"human-umbilical-vein-endothelial-cells"	"Egr-3-siRNA--1-VEGF-0h--2"	"GPL570"	"k2"	-1	-0.163951841359773	NA	"No"
"GSM468608"	"siRNA"	"EGR3"	"human-umbilical-vein-endothelial-cells"	"Egr-3-siRNA--2-VEGF-0h--2"	"GPL570"	"k2"	-1	-0.14199716713881	NA	"No"
"GSM468611"	"siRNA"	"EGR3"	"human-umbilical-vein-endothelial-cells"	"Egr-3-siRNA--1-VEGF-1h--1"	"GPL570"	"k1"	-1	1.44157223796034	NA	"No"
"GSM468612"	"siRNA"	"EGR3"	"human-umbilical-vein-endothelial-cells"	"Egr-3-siRNA--1-VEGF-1h--2"	"GPL570"	"k1"	-1	0.876416430594901	NA	"No"
"GSM468613"	"siRNA"	"EGR3"	"human-umbilical-vein-endothelial-cells"	"Egr-3-siRNA--2-VEGF-1h--1"	"GPL570"	"k2"	-1	0.822946175637394	NA	"No"
"GSM468614"	"siRNA"	"EGR3"	"human-umbilical-vein-endothelial-cells"	"Egr-3-siRNA--2-VEGF-1h--2"	"GPL570"	"k2"	-1	1.33321529745042	NA	"No"
"GSM468617"	"siRNA"	"EGR3"	"human-umbilical-vein-endothelial-cells"	"Egr-3-siRNA--1-VEGF-4h--1"	"GPL570"	"k1"	-1	0	NA	"No"
"GSM468618"	"siRNA"	"EGR3"	"human-umbilical-vein-endothelial-cells"	"Egr-3-siRNA--1-VEGF-4h--2"	"GPL570"	"k2"	-1	-0.00531161473087819	NA	"No"
"GSM468619"	"siRNA"	"EGR3"	"human-umbilical-vein-endothelial-cells"	"Egr-3-siRNA--2-VEGF-4h--1"	"GPL570"	"k1"	-1	-0.0481586402266289	NA	"No"
"GSM468620"	"siRNA"	"EGR3"	"human-umbilical-vein-endothelial-cells"	"Egr-3-siRNA--2-VEGF-4h--2"	"GPL570"	"k2"	-1	-0.056657223796034	NA	"No"
"GSM1341423"	"shRNA"	"KDM3A"	"RPMI8226"	"RPMI8226-shKDM3A-1-replicate1"	"GPL570"	"k1"	-1	NA	NA	"No"
"GSM1341424"	"shRNA"	"KDM3A"	"RPMI8226"	"RPMI8226-shKDM3A-1-replicate2"	"GPL570"	"k2"	-1	NA	NA	"No"
"GSM1341425"	"shRNA"	"KDM3A"	"RPMI8226"	"RPMI8226-shKDM3A-2-replicate1"	"GPL570"	"k1"	-1	NA	NA	"No"
"GSM1341426"	"shRNA"	"KDM3A"	"RPMI8226"	"RPMI8226-shKDM3A-2-replicate2"	"GPL570"	"k2"	-1	NA	NA	"No"
"GSM1341429"	"shRNA"	"KLF2"	"RPMI8226"	"RPMI8226-shKLF2-1-replicate1"	"GPL570"	"k1"	-1	0.0608524169295534	NA	"No"
"GSM1341430"	"shRNA"	"KLF2"	"RPMI8226"	"RPMI8226-shKLF2-1-replicate2"	"GPL570"	"k2"	-1	-0.0608524169295534	NA	"No"
"GSM1341431"	"shRNA"	"KLF2"	"RPMI8226"	"RPMI8226-shKLF2-2-replicate1"	"GPL570"	"k1"	-1	-0.107645675494962	NA	"No"
"GSM1341432"	"shRNA"	"KLF2"	"RPMI8226"	"RPMI8226-shKLF2-2-replicate2"	"GPL570"	"k2"	-1	-0.191053546494867	NA	"No"
"GSM1093079"	"shRNA"	"HSF1"	"A375"	"4-A375-sh1999-3hrs-Dox-DMSO"	"GPL570"	"k1"	-1	-1.060507482108	0.583562780481041	"Yes"
"GSM1093081"	"shRNA"	"HSF1"	"A375"	"6-A375-NTC-3hrs-Dox-HSP990"	"GPL570"	"k1"	-1	0.571242680546519	0.583562780481041	"Yes"
"GSM1093083"	"shRNA"	"HSF1"	"A375"	"8-A375-sh1999-3hrs-Dox-HSP990"	"GPL570"	"k1"	-1	-1.03188028627196	0.583562780481041	"Yes"
"GSM1093087"	"shRNA"	"HSF1"	"A375"	"20-A375-sh1999-3hrs-Dox-DMSO-Repeat-1"	"GPL570"	"k1"	-1	-0.959011060507482	0.583562780481041	"Yes"
"GSM1093089"	"shRNA"	"HSF1"	"A375"	"22-A375-NTC-3hrs-Dox-HSP990-Repeat-1"	"GPL570"	"k1"	-1	0.948601171112557	0.583562780481041	"Yes"
"GSM1093091"	"shRNA"	"HSF1"	"A375"	"24-A375-sh1999-3hrs-Dox-HSP990-Repeat-1"	"GPL570"	"k1"	-1	-0.966818477553676	0.583562780481041	"Yes"
"GSM1552699"	"shRNA"	"YBX1"	"MDAMB231"	"MDA-Hypoxia-shYBX1-LNA-1"	"GPL10558"	"k1"	-1	-0.665980780410032	NA	"No"
"GSM1552700"	"shRNA"	"YBX1"	"MDAMB231"	"MDA-Hypoxia-shYBX1-LNA-2"	"GPL10558"	"k2"	-1	-0.700944883393631	NA	"No"
"GSM1552719"	"shRNA"	"YBX1"	"MDA"	"LNA-tRF-Glu1-shYBX1-1"	"GPL10558"	"k1"	-1	-0.206767129525574	2335.68285524369	"Yes"
"GSM1552720"	"shRNA"	"YBX1"	"MDA"	"LNA-tRF-Asp1-shYBX1-1"	"GPL10558"	"k1"	-1	-0.178298817045085	2335.68285524369	"Yes"
"GSM1552721"	"shRNA"	"YBX1"	"MDA"	"LNA-tRF-Gly1-shYBX1-1"	"GPL10558"	"k1"	-1	-0.107052005974193	2335.68285524369	"Yes"
"GSM1552722"	"shRNA"	"YBX1"	"MDA"	"LNA-tRF-Tyr1-shYBX1-1"	"GPL10558"	"k1"	-1	-0.0469742751798785	2335.68285524369	"Yes"
"GSM1552723"	"shRNA"	"YBX1"	"MDA"	"LNA-tRF-Scr1-shYBX1-1"	"GPL10558"	"k1"	-1	-0.151389279349743	2335.68285524369	"Yes"
"GSM1552724"	"shRNA"	"YBX1"	"MDA"	"LNA-tRF-Scr2-shYBX1-1"	"GPL10558"	"k1"	-1	-0.138182338634928	2335.68285524369	"Yes"
"GSM1552725"	"shRNA"	"YBX1"	"MDA"	"LNA-tRF-Glu2-shYBX1-2"	"GPL10558"	"k2"	-1	-0.219733471443433	2335.68285524369	"Yes"
"GSM1552726"	"shRNA"	"YBX1"	"MDA"	"LNA-tRF-Asp2-shYBX1-2"	"GPL10558"	"k2"	-1	-0.139489142634066	2335.68285524369	"Yes"
"GSM1552727"	"shRNA"	"YBX1"	"MDA"	"LNA-tRF-Gly2-shYBX1-2"	"GPL10558"	"k2"	-1	-0.124423856451057	2335.68285524369	"Yes"
"GSM1552728"	"shRNA"	"YBX1"	"MDA"	"LNA-tRF-Tyr2-shYBX1-2"	"GPL10558"	"k2"	-1	-0.256599023097403	2335.68285524369	"Yes"
"GSM1552729"	"shRNA"	"YBX1"	"MDA"	"LNA-tRF-Scr3-shYBX1-2"	"GPL10558"	"k2"	-1	-0.104603779188139	2335.68285524369	"Yes"
"GSM1552730"	"shRNA"	"YBX1"	"MDA"	"LNA-tRF-Scr4-shYBX1-2"	"GPL10558"	"k2"	-1	-0.151389279349743	2335.68285524369	"Yes"
"GSM1532621"	"shRNA"	"TWIST1"	"human-gastric-normal-fibroblast-cells"	"NL14-twist1-induction-rep1"	"GPL13607"	"k1"	-1	NA	NA	"No"
"GSM1532623"	"shRNA"	"TWIST1"	"human-gastric-normal-fibroblast-cells"	"NL14-twist1-induction-rep2"	"GPL13607"	"k2"	-1	NA	NA	"No"
"GSM1532625"	"shRNA"	"TWIST1"	"human-gastric-normal-fibroblast-cells"	"NL32-twist1-induction-rep1"	"GPL13607"	"k1"	-1	NA	NA	"No"
"GSM1532627"	"shRNA"	"TWIST1"	"human-gastric-normal-fibroblast-cells"	"NL32-twist1-induction-rep2"	"GPL13607"	"k2"	-1	NA	NA	"No"
"GSM2476165"	"Control"	"NAN"	"NHEK"	"scramble-control-replicate-1-12-hours-migration-NHEK-[siGRHL3-migration]"	"GPL6244"	"c1"	1	NA	NA	"No"
"GSM2476166"	"Control"	"NAN"	"NHEK"	"scramble-control-replicate-2-12-hours-migration-NHEK-[siGRHL3-migration]"	"GPL6244"	"c2"	1	NA	NA	"No"
"GSM2476167"	"Control"	"NAN"	"NHEK"	"scramble-control-replicate-1-0-hours-migration-NHEK-[siGRHL3-migration]"	"GPL6244"	"c1"	1	NA	NA	"No"
"GSM2476168"	"Control"	"NAN"	"NHEK"	"scramble-control-replicate-2-0-hours-migration-NHEK-[siGRHL3-migration]"	"GPL6244"	"c2"	1	NA	NA	"No"
"GSM1808842"	"shRNA"	"NFYC"	"HCT116"	"hct-shya-1"	"GPL17889"	"k1"	-1	-0.196593715976723	3.53525990176216	"Yes"
"GSM1808843"	"shRNA"	"NFYC"	"HCT116"	"hct-shya-2"	"GPL17889"	"k2"	-1	1.56936358796531	3.53525990176216	"Yes"
"GSM1808844"	"shRNA"	"NFYC"	"HCT116"	"hct-shya-3"	"GPL17889"	"k3"	-1	1.03292229624408	3.53525990176216	"Yes"
"GSM1808845"	"Control"	"NAN"	"HCT116"	"hct-shc-1"	"GPL17889"	"c1"	1	NA	NA	"No"
"GSM1808846"	"Control"	"NAN"	"HCT116"	"hct-shc-2"	"GPL17889"	"c2"	1	NA	NA	"No"
"GSM1808847"	"Control"	"NAN"	"HCT116"	"hct-shc-3"	"GPL17889"	"c3"	1	NA	NA	"No"
"GSM1808848"	"shRNA"	"NFYC"	"H322"	"h322-shya-1"	"GPL17889"	"k1"	-1	0.45231952812796	1.72838883371851	"Yes"
"GSM1808849"	"shRNA"	"NFYC"	"H322"	"h322-shya-2"	"GPL17889"	"k2"	-1	0.672842970530763	1.72838883371851	"Yes"
"GSM1808850"	"shRNA"	"NFYC"	"H322"	"h322-shya-3"	"GPL17889"	"k3"	-1	0.496099056711142	1.72838883371851	"Yes"
"GSM1808851"	"Control"	"NAN"	"H322"	"h322-shc-1"	"GPL17889"	"c1"	1	NA	NA	"No"
"GSM1808852"	"Control"	"NAN"	"H322"	"h322-shc-2"	"GPL17889"	"c2"	1	NA	NA	"No"
"GSM1808853"	"Control"	"NAN"	"H322"	"h322-shc-3"	"GPL17889"	"c3"	1	NA	NA	"No"
"GSM304303"	"Control"	"NAN"	"K562"	"K562-cells-control-replicate-1"	"GPL570"	"c1"	1	NA	NA	"No"
"GSM304304"	"Control"	"NAN"	"K562"	"K562-cells-control-replicate-2"	"GPL570"	"c2"	1	NA	NA	"No"
"GSM304479"	"Control"	"NAN"	"K562"	"K562-cells-control-replicate-3"	"GPL570"	"c3"	1	NA	NA	"No"
"GSM304480"	"Control"	"NAN"	"K562"	"K562-cells-control-replicate-5"	"GPL570"	"c5"	1	NA	NA	"No"
"GSM304481"	"Control"	"NAN"	"K562"	"K562-cells-control-replicate-6"	"GPL570"	"c6"	1	NA	NA	"No"
"GSM304482"	"Control"	"NAN"	"K562"	"K562-cells-control-replicate-7"	"GPL570"	"c7"	1	NA	NA	"No"
"GSM304483"	"Control"	"NAN"	"K562"	"K562-cells-control-replicate-8"	"GPL570"	"c8"	1	NA	NA	"No"
"GSM304484"	"Control"	"NAN"	"K562"	"K562-cells-control-replicate-9"	"GPL570"	"c9"	1	NA	NA	"No"
"GSM304486"	"Control"	"NAN"	"K562"	"K562-cells-control-replicate-10"	"GPL570"	"c10"	1	NA	NA	"No"
"GSM304487"	"shRNA"	"CREB1"	"K562"	"K562-cells-CREB-Knock-out-replicate-1"	"GPL570"	"k1"	-1	-0.168071381595826	119.865817883487	"Yes"
"GSM304488"	"shRNA"	"CREB1"	"K562"	"K562-cells-CREB-Knock-out-replicate-2"	"GPL570"	"k2"	-1	-0.609616739040191	119.865817883487	"Yes"
"GSM304489"	"shRNA"	"CREB1"	"K562"	"K562-cells-CREB-Knock-out-replicate-3"	"GPL570"	"k3"	-1	-0.719599621263356	119.865817883487	"Yes"
"GSM304490"	"shRNA"	"CREB1"	"K562"	"K562-cells-CREB-Knock-out-replicate-4"	"GPL570"	"k4"	-1	-0.597312462394534	119.865817883487	"Yes"
"GSM304491"	"shRNA"	"CREB1"	"K562"	"K562-cells-CREB-Knock-out-replicate-5"	"GPL570"	"k5"	-1	-0.415173719781525	119.865817883487	"Yes"
"GSM304492"	"shRNA"	"CREB1"	"K562"	"K562-cells-CREB-Knock-out-replicate-6"	"GPL570"	"k6"	-1	-0.221691534862892	119.865817883487	"Yes"
"GSM304493"	"shRNA"	"CREB1"	"K562"	"K562-cells-CREB-Knock-out-replicate-7"	"GPL570"	"k7"	-1	-0.466825561924838	119.865817883487	"Yes"
"GSM304494"	"shRNA"	"CREB1"	"K562"	"K562-cells-CREB-Knock-out-replicate-8"	"GPL570"	"k8"	-1	-0.485631795221013	119.865817883487	"Yes"
"GSM304495"	"shRNA"	"CREB1"	"K562"	"K562-cells-CREB-Knock-out-replicate-9"	"GPL570"	"k9"	-1	-0.54969985587485	119.865817883487	"Yes"
"GSM304496"	"shRNA"	"CREB1"	"K562"	"K562-cells-CREB-Knock-out-replicate-10"	"GPL570"	"k10"	-1	-0.450705933385263	119.865817883487	"Yes"
"GSM304498"	"Control"	"NAN"	"K562"	"K562-cells-control-replicate-4"	"GPL570"	"c4"	1	NA	NA	"No"
"GSM1057588"	"Control"	"NAN"	"HCEpC"	"Human-corneal-epithelial-cells-siRNA-control-rep1"	"GPL6244"	"c1"	1	NA	NA	"No"
"GSM1057589"	"Control"	"NAN"	"HCEpC"	"Human-corneal-epithelial-cells-siRNA-control-rep2"	"GPL6244"	"c2"	1	NA	NA	"No"
"GSM1057590"	"Control"	"NAN"	"HCEpC"	"Human-corneal-epithelial-cells-siRNA-control-rep3"	"GPL6244"	"c3"	1	NA	NA	"No"
"GSM1006372"	"Control"	"NAN"	"MCF7"	"MCF7-non-specific-control-biological-rep1"	"GPL570"	"c1"	1	NA	NA	"No"
"GSM1006373"	"Control"	"NAN"	"MCF7"	"MCF7-non-specific-control-biological-rep2"	"GPL570"	"c2"	1	NA	NA	"No"
"GSM1006374"	"shRNA"	"SPDEF"	"MCF7"	"MCF7-shRNA-knockdown-PDEF-biological-rep1"	"GPL570"	"k1"	-1	-0.537404923379373	-0.703125347549856	"No"
"GSM1006375"	"shRNA"	"SPDEF"	"MCF7"	"MCF7-shRNA-knockdown-PDEF-biological-rep2"	"GPL570"	"k2"	-1	-0.484305601602582	-0.703125347549856	"No"
"GSM977973"	"Control"	"NAN"	"PANC-1"	"PANC-1Tet/Empty-48-hours-after-the-DOX-withdrawal-(mRNA)"	"GPL10332"	"c1"	1	NA	NA	"No"
"GSM977974"	"siRNA"	"ZIC2"	"PANC-1"	"PANC-1Tet/ZIC2-before-the-DOX-withdrawal-(mRNA)"	"GPL10332"	"k1"	-1	NA	NA	"No"
"GSM977975"	"siRNA"	"ZIC2"	"PANC-1"	"PANC-1Tet/ZIC2-48-hours-after-the-DOX-withdrawal-(mRNA)"	"GPL10332"	"k1"	-1	NA	NA	"No"
"GSM977976"	"Control"	"NAN"	"PANC-1"	"PANC-1Tet/Empty-before-the-DOX-withdrawal-(mRNA)"	"GPL10332"	"c1"	1	NA	NA	"No"
"GSM977977"	"siRNA"	"ZIC2"	"PANC-1"	"ZIC2-knockdown-PANC-1-cells-(mRNA)"	"GPL10332"	"k1"	-1	1	2.000100010001	"Yes"
"GSM977978"	"Control"	"NAN"	"PANC-1"	"Control-knockdown-PANC-1-cells-(mRNA)"	"GPL10332"	"c1"	1	NA	NA	"No"
"GSM1149498"	"Control"	"NAN"	"SAEC"	"SAECs-(PD-=-18)-treated-with-control-siRNA-for-72-h-rep1"	"GPL570"	"c1"	1	NA	NA	"No"
"GSM1149499"	"Control"	"NAN"	"SAEC"	"SAECs-(PD-=-18)-treated-with-control-siRNA-for-72-h-rep2"	"GPL570"	"c2"	1	NA	NA	"No"
"GSM1149500"	"siRNA"	"TP53"	"SAEC"	"SAECs-(PD-=-18)-treated-with-si-p53--1-for-72-h-rep1"	"GPL570"	"k1"	-1	-0.0238179879132599	1.01468551507071	"Yes"
"GSM1149501"	"siRNA"	"TP53"	"SAEC"	"SAECs-(PD-=-18)-treated-with-si-p53--1-for-72-h-rep2"	"GPL570"	"k2"	-1	0.0238179879132599	1.01468551507071	"Yes"
"GSM1149502"	"siRNA"	"TP53"	"SAEC"	"SAECs-(PD-=-18)-treated-with-si-p53--2-for-72-h-rep1"	"GPL570"	"k1"	-1	-0.0302168503377177	1.01468551507071	"Yes"
"GSM1149503"	"siRNA"	"TP53"	"SAEC"	"SAECs-(PD-=-18)-treated-with-si-p53--2-for-72-h-rep2"	"GPL570"	"k2"	-1	-0.0494134376110914	1.01468551507071	"Yes"
"GSM703831"	"Control"	"NAN"	"HCC4019"	"HCC4019-ControlsiRNA-rep1"	"GPL6947"	"c1"	1	NA	NA	"No"
"GSM703832"	"Control"	"NAN"	"HCC4019"	"HCC4019-ControlsiRNA-rep2"	"GPL6947"	"c2"	1	NA	NA	"No"
"GSM703835"	"Control"	"NAN"	"H3255"	"H3255-ControlsiRNA-rep1"	"GPL6947"	"c1"	1	NA	NA	"No"
"GSM703836"	"Control"	"NAN"	"H3255"	"H3255-ControlsiRNA-rep2"	"GPL6947"	"c2"	1	NA	NA	"No"
"GSM1384294"	"Control"	"NAN"	"LP6"	"shGFP-7th-day-LP6"	"GPL5175"	"c1"	1	NA	NA	"No"
"GSM1384295"	"Control"	"NAN"	"LP6"	"shNT-7th-day-LP6"	"GPL5175"	"c1"	1	NA	NA	"No"
"GSM1384296"	"shRNA"	"JUN"	"LP6"	"shJun9-7th-day-LP6"	"GPL5175"	"k1"	-1	0.260648509034217	0.106061260191537	"No"
"GSM1384297"	"shRNA"	"JUN"	"LP6"	"shJun12-7th-day-LP6"	"GPL5175"	"k1"	-1	0.184535374806575	0.106061260191537	"No"
"GSM1384298"	"Control"	"NAN"	"LPS141"	"shGFP-4th-day-141"	"GPL5175"	"c1"	1	NA	NA	"No"
"GSM1384299"	"Control"	"NAN"	"LPS141"	"shNT-4th-day-141"	"GPL5175"	"c1"	1	NA	NA	"No"
"GSM1384300"	"shRNA"	"JUN"	"LPS141"	"shJun9-4th-day-141"	"GPL5175"	"k1"	-1	-0.965393072797293	-0.962104924184664	"No"
"GSM1384301"	"shRNA"	"JUN"	"LPS141"	"shJun12-4th-day-141"	"GPL5175"	"k1"	-1	-0.9251608474596	-0.962104924184664	"No"
"GSM1384302"	"Control"	"NAN"	"LPS141"	"shGFP-7th-day-141"	"GPL5175"	"c1"	1	NA	NA	"No"
"GSM1384303"	"Control"	"NAN"	"LPS141"	"shNT-7th-day-141"	"GPL5175"	"c1"	1	NA	NA	"No"
"GSM1384304"	"shRNA"	"JUN"	"LPS141"	"shJun9-7th-day-141"	"GPL5175"	"k1"	-1	-0.426801317029471	-0.962104924184664	"No"
"GSM1384305"	"shRNA"	"JUN"	"LPS141"	"shJun12-7th-day-141"	"GPL5175"	"k1"	-1	-0.655355958627591	-0.962104924184664	"No"
"GSM1384306"	"Control"	"NAN"	"LP6"	"shGFP-4th-day-LP6"	"GPL5175"	"c1"	1	NA	NA	"No"
"GSM1384307"	"Control"	"NAN"	"LP6"	"shNT-4th-day-LP6"	"GPL5175"	"c1"	1	NA	NA	"No"
"GSM1384308"	"shRNA"	"JUN"	"LP6"	"shJun9-4th-day-LP6"	"GPL5175"	"k1"	-1	1.0007504275692	0.106061260191537	"No"
"GSM1384309"	"shRNA"	"JUN"	"LP6"	"shJun12-4th-day-LP6"	"GPL5175"	"k1"	-1	0.829088666798525	0.106061260191537	"No"
"GSM988481"	"shRNA"	"NFYA"	"HeLaS3"	"shNFYA-replicate-1"	"GPL570"	"k1"	-1	-0.0933866717615613	3.68188431153077	"Yes"
"GSM988482"	"shRNA"	"NFYA"	"HeLaS3"	"shNFYA-replicate-2"	"GPL570"	"k2"	-1	-2.12180134032542	3.68188431153077	"Yes"
"GSM988483"	"shRNA"	"NFYA"	"HeLaS3"	"shNFYA-replicate-3"	"GPL570"	"k3"	-1	-0.989816584889419	3.68188431153077	"Yes"
"GSM988484"	"Control"	"NAN"	"HeLaS3"	"shSCM-replicate-1"	"GPL570"	"c1"	1	NA	NA	"No"
"GSM988485"	"Control"	"NAN"	"HeLaS3"	"shSCM-replicate-2"	"GPL570"	"c2"	1	NA	NA	"No"
"GSM988486"	"Control"	"NAN"	"HeLaS3"	"shSCM-replicate-3"	"GPL570"	"c3"	1	NA	NA	"No"
"GSM1128665"	"Control"	"NAN"	"LNCaP"	"shScr-Replicate-1"	"GPL6947"	"c1"	1	NA	NA	"No"
"GSM1128666"	"Control"	"NAN"	"LNCaP"	"shScr-Replicate-2"	"GPL6947"	"c2"	1	NA	NA	"No"
"GSM1128667"	"Control"	"NAN"	"LNCaP"	"shScr-Replicate-3"	"GPL6947"	"c3"	1	NA	NA	"No"
"GSM398013"	"Control"	"NAN"	"SCC61"	"Control-vector-transfected-STAT1-wild-type-SCC61-tumor-xenograft-untreated-control-technical-replicate-1"	"GPL6244"	"c1"	1	NA	NA	"No"
"GSM398014"	"Control"	"NAN"	"SCC61"	"Control-vector-transfected-STAT1-wild-type-SCC61-tumor-xenograft-untreated-control-technical-replicate-2"	"GPL6244"	"c2"	1	NA	NA	"No"
"GSM398015"	"Control"	"NAN"	"SCC61"	"Control-vector-transfected-STAT1-wild-type-SCC61-tumor-xenograft-irradiated-technical-replicate-1"	"GPL6244"	"c1"	1	NA	NA	"No"
"GSM398016"	"Control"	"NAN"	"SCC61"	"Control-vector-transfected-STAT1-wild-type-SCC61-tumor-xenograft-irradiated-technical-replicate-2"	"GPL6244"	"c2"	1	NA	NA	"No"
"GSM398017"	"shRNA"	"STAT1"	"SCC61"	"STAT1-shRNA-transfected-STAT1-knockdown-SCC61-tumor-xenograft-untreated-control-technical-replicate-1"	"GPL6244"	"k1"	-1	-0.288557213930348	2.26645453553196	"Yes"
"GSM398018"	"shRNA"	"STAT1"	"SCC61"	"STAT1-shRNA-transfected-STAT1-knockdown-SCC61-tumor-xenograft-untreated-control-technical-replicate-2"	"GPL6244"	"k2"	-1	-0.288557213930348	2.26645453553196	"Yes"
"GSM398019"	"shRNA"	"STAT1"	"SCC61"	"STAT1-shRNA-transfected-STAT1-knockdown-SCC61-tumor-xenograft-irradiated-technical-replicate-1"	"GPL6244"	"k1"	-1	-1.19402985074627	2.26645453553196	"Yes"
"GSM398020"	"shRNA"	"STAT1"	"SCC61"	"STAT1-shRNA-transfected-STAT1-knockdown-SCC61-tumor-xenograft-irradiated-technical-replicate-2"	"GPL6244"	"k2"	-1	-1.25373134328358	2.26645453553196	"Yes"
"GSM2028197"	"Control"	"NAN"	"OEC-M1"	"siControl-1-H"	"GPL21185"	"c1"	1	NA	NA	"No"
"GSM2028198"	"Control"	"NAN"	"OEC-M1"	"siControl-2-H"	"GPL21185"	"c2"	1	NA	NA	"No"
"GSM2028199"	"Control"	"NAN"	"OEC-M1"	"siControl-3-H"	"GPL21185"	"c3"	1	NA	NA	"No"
"GSM2028200"	"siRNA"	"GATA3"	"OEC-M1"	"siGATA3-1-H"	"GPL21185"	"k1"	-1	-0.725071060127119	2.26764604957896	"Yes"
"GSM2028201"	"siRNA"	"GATA3"	"OEC-M1"	"siGATA3-2-H"	"GPL21185"	"k2"	-1	-0.933846967388306	2.26764604957896	"Yes"
"GSM2028202"	"siRNA"	"GATA3"	"OEC-M1"	"siGATA3-3-H"	"GPL21185"	"k3"	-1	-0.192096506069059	2.26764604957896	"Yes"
"GSM2028203"	"siRNA"	"HIF1A"	"OEC-M1"	"siHIF1A-1-H"	"GPL21185"	"k1"	-1	-0.542366330991468	2.99070318402559	"Yes"
"GSM2028204"	"siRNA"	"HIF1A"	"OEC-M1"	"siHIF1A-2-H"	"GPL21185"	"k2"	-1	-0.74533960212665	2.99070318402559	"Yes"
"GSM2028205"	"siRNA"	"HIF1A"	"OEC-M1"	"siHIF1A-3-H"	"GPL21185"	"k3"	-1	-0.408830016084122	2.99070318402559	"Yes"
"GSM1094259"	"Control"	"NAN"	"HepG2"	"HIF-1-/--control-1"	"GPL6244"	"c1"	1	NA	NA	"No"
"GSM1094260"	"Control"	"NAN"	"HepG2"	"HIF-1-/--control-2"	"GPL6244"	"c2"	1	NA	NA	"No"
"GSM1094261"	"Control"	"NAN"	"HepG2"	"HIF-1-/--control-3"	"GPL6244"	"c3"	1	NA	NA	"No"
"GSM1094262"	"siRNA"	"HIF1A"	"HepG2"	"HIF-1-/--S.-aureus-4"	"GPL6244"	"k1"	-1	-0.645941303422254	-68.3348018205427	"No"
"GSM1094263"	"siRNA"	"HIF1A"	"HepG2"	"HIF-1-/--S.-aureus-5"	"GPL6244"	"k2"	-1	-0.619485267129623	-68.3348018205427	"No"
"GSM1094264"	"siRNA"	"HIF1A"	"HepG2"	"HIF-1-/--S.-aureus-6"	"GPL6244"	"k3"	-1	-0.814415016223042	-68.3348018205427	"No"
"GSM1094265"	"Control"	"NAN"	"HepG2"	"nt-control-7"	"GPL6244"	"c1"	1	NA	NA	"No"
"GSM1094266"	"Control"	"NAN"	"HepG2"	"nt-control-8"	"GPL6244"	"c2"	1	NA	NA	"No"
"GSM1094267"	"Control"	"NAN"	"HepG2"	"nt-control-9"	"GPL6244"	"c3"	1	NA	NA	"No"
"GSM1094268"	"infection"	"HIF1A"	"HepG2"	"nt-S.-aureus-10"	"GPL6244"	"k1"	-1	0.501570918914157	48.5582044185674	"Yes"
"GSM1094269"	"infection"	"HIF1A"	"HepG2"	"nt-S.-aureus-11"	"GPL6244"	"k2"	-1	0.499111770146668	48.5582044185674	"Yes"
"GSM1094270"	"infection"	"HIF1A"	"HepG2"	"nt-S.-aureus-12"	"GPL6244"	"k3"	-1	0.42592456652915	48.5582044185674	"Yes"
"GSM1552731"	"Control"	"NAN"	"MDA"	"LNA-tRF-Asp1-shControl-0hr"	"GPL10558"	"c1"	1	NA	NA	"No"
"GSM1552732"	"Control"	"NAN"	"MDA"	"LNA-tRF-Asp2-shControl-0hr"	"GPL10558"	"c2"	1	NA	NA	"No"
"GSM1552733"	"Control"	"NAN"	"MDA"	"LNA-tRF-Asp3-shControl-0hr"	"GPL10558"	"c3"	1	NA	NA	"No"
"GSM1552734"	"Control"	"NAN"	"MDA"	"LNA-tRF-Glu1-shControl-0hr"	"GPL10558"	"c1"	1	NA	NA	"No"
"GSM1552735"	"Control"	"NAN"	"MDA"	"LNA-tRF-Glu2-shControl-0hr"	"GPL10558"	"c2"	1	NA	NA	"No"
"GSM1552736"	"Control"	"NAN"	"MDA"	"LNA-tRF-Glu3-shControl-0hr"	"GPL10558"	"c3"	1	NA	NA	"No"
